make;model;version;doors;gross_price;nett_price;hp
Ford;Transit;350 130pk L4H1 Trend DC RWD;4;47645;29850;130
Ford;Transit;350 130pk L3H1 Trend Skeletal FWD;2;44431;27825;130
Ford;Transit;350 130pk L4H1 Trend Skeletal FWD;2;44669;27975;130
Ford;Transit;310 130pk L2H1 Trend FWD;2;45423;28450;130
Ford;Transit;310 130pk L2H1 Trend FWD;2;41059;25700;130
Ford;Transit;350 170pk L5H1 Ambiente VI HD RWD;2;52922;33175;170
Ford;Transit;350 170pk L3H1 Ambiente VI HD RWD;2;50938;31925;170
Ford;Transit;350 170pk L4H1 Ambiente VI HD RWD;2;51176;32075;170
Fiat;Tipo Stationwagon;1.6 MultiJet Lounge;5;30185;17592,56;120
Fiat;Tipo Hatchback;1.6 MultiJet DCT S-Design;5;31185;17693,39;120
Fiat;Tipo Stationwagon;1.6 MultiJet DCT S-Design;5;32185;18519,83;120
Volkswagen;Passat Variant;1.4 TSI PHEV 6-DSG TGE Business;5;48530;38785;218
Volkswagen;Passat;1.4 TSI PHEV 6-DSG TGE Business;4;47150;37924;218
Polestar;Polestar 2;Intro;5;59800;49421,49;408
Fiat;500X;1.0 Lounge;5;24940;16083,47;115
Fiat;500X;1.3 Lounge DCT;5;27940;17913,22;150
Fiat;500X;1.3 Sport DCT;5;30440;19762,81;150
Fiat;500X;1.0 Sport;5;27440;17824,79;115
Skoda;Fabia;1.0 TSI 70kW Style;5;20515;14483;95
Opel;Corsa;1.2 TURBO EDITION 74KW;5;18300;13411;101
Opel;Corsa;1.2 EDITION 55KW;5;17100;12626;75
DS;DS 3 Crossback;E-TENSE 50 kWh Performance Line+ Auto;5;45090;37264;136
DS;DS 3 Crossback;E-TENSE 50 kWh Performance Line Auto;5;42290;34950;136
DS;DS 3 Crossback;E-TENSE 50 kWh Grand Chic Auto;5;46790;38669;136
SEAT;Ibiza;1.0 TGI Style Business Intense;5;20475;15465;90
SEAT;Ibiza;1.0 TGI Style;5;19975;15052;90
SEAT;Ibiza;1.0 TGI FR Business Intense;5;21975;16705;90
SEAT;Ibiza;1.0 TGI FR;5;21775;16540;90
Volkswagen;T-Cross;1.6 TDI Style 70kW Style 7-DSG;5;33115;20558;95
Volkswagen;T-Cross;1.6 TDI 70kW Life 7-DSG;5;31225;18996;95
Fiat;Ducato;35H L3H2 2.3 MJ 131kW;4;52565;32950;178
Fiat;Ducato;35H L3H3 2.3 MJ 131kW;4;54469;34150;178
Fiat;Ducato;35H L2H1 2.3 MJ 131kW;2;46693;29250;178
Fiat;Ducato;35H L2�H1 2.3 MJ 131kW;2;47169;29550;178
Fiat;Ducato;35H L4H1 2.3 MJ 131kW;2;48121;30150;178
Fiat;Ducato;35H L4H2 2.3 MJ 131kW;4;54152;33950;178
Fiat;Ducato;35H L4H3 2.3 MJ 131kW;4;56056;35150;178
Fiat;Ducato;40 L3H1 2.3 MJ 131kW;2;37873;31300;178
Fiat;Ducato;40 L3H2 2.3 MJ 131kW;4;41624;34400;178
Fiat;Ducato;40 L3H3 2.3 MJ 131kW;4;43076;35600;178
Fiat;Ducato;40 L2H1 2.3 MJ 131kW;2;37147;30700;178
Fiat;Ducato;40 L2�H1 2.3 MJ 131kW;2;37510;31000;178
Fiat;Ducato;40 L4H1 2.3 MJ 131kW;2;38236;31600;178
Fiat;Ducato;40 L4H2 2.3 MJ 131kW;4;42834;35400;178
Fiat;Ducato;40 L4H3 2.3 MJ 131kW;4;44286;36600;178
Fiat;Ducato;40 L3H2 3.0 Natural Power;4;45738;37800;136
Fiat;Ducato;40 L4H3 3.0 Natural Power;4;48400;40000;136
Land Rover;Discovery Sport;P200 AWD R-Dynamic HSE auto;5;82485;51334,71;200
Land Rover;Discovery Sport;P250 AWD R-Dynamic HSE auto;5;86985;54344,63;249
Mercedes-Benz;GLA;GLA 180 7G-DCT Business Sol Plus Limited;5;38466;24533;122
Mercedes-Benz;GLA;GLA 180 7G-DCT Business Sol AMG Limited;5;39995;25797;122
Mercedes-Benz;GLA;GLA 180 7G-DCT Business Solution Limited;5;36970;23297;122
Audi;Q8;50 TDI quattro Tiptronic Pro Line S;5;123510;75052;286
Audi;Q8;45 TDI quattro Tiptronic Pro Line S;5;116410;70039;231
Audi;Q8;SQ8 TDI quattro Tiptronic;5;158600;94216;435
Audi;Q8;55 TFSI quattro Tiptronic Pro Line S;5;118440;70059;340
Opel;Combo Tour;1.2 Turbo Start/Stop Edition Auto L1H1;5;31372;21399;110
Opel;Combo Tour;1.2 Turbo Start/Stop Edition Auto L2H1;5;32975;22399;131
Opel;Movano;L2H3 2.3CDTI 132kW S/S 3.3T;4;50341;31549;180
Opel;Movano;L2H3 2.3CDTI 110kW S/S 3.5T;4;49865;31249;150
Mercedes-Benz;E-Klasse Limousine;E 300 9G-TRONIC Avantgarde;4;63809;45300;258
Opel;Corsa;1.5 DIESEL GS LINE 75KW;5;23700;16742;102
Opel;Corsa;1.5 DIESEL ELEGANCE 75KW;5;23600;16641;102
Opel;Corsa;1.5 DIESEL EDITION 75KW;5;21600;14988;102
Opel;Corsa;1.2 TURBO GS LINE AUTO 96KW;5;23750;17157;131
Opel;Corsa;1.2 TURBO GS LINE AUTO 74KW;5;22400;16474;101
Opel;Corsa;1.2 TURBO GS LINE 74KW;5;20400;15146;101
Opel;Corsa;1.2 TURBO ELEGANCE AUTO 74KW;5;22300;16392;101
Opel;Corsa;1.2 TURBO ELEGANCE 74KW;5;20300;15064;101
Opel;Corsa;1.2 TURBO EDITION AUTO 74KW;5;20300;14739;101
Opel;Corsa;1.2 55KW;5;16100;11800;75
Opel;Movano;L2H3 2.3CDTI 110kW S/S 3.3T;4;48754;30549;150
Opel;Movano;L2H2 2.3CDTI 132kW S/S 3.5T;4;50024;31349;180
Alfa Romeo;Giulietta;1.4 Turbo 120pk;5;28150;13521;120
Alfa Romeo;Giulietta;1.4 Turbo 120pk Sport;5;29950;15008;120
Volkswagen;Crafter;55 2.0TDI 130kW L3H3 RWD DL;4;51455;42525;177
Volkswagen;Crafter;55 2.0TDI 130kW L4H3 RWD DL;4;52938;43750;177
Volkswagen;Crafter;55 2.0TDI 130kW L3H2 RWD DL;4;50094;41400;177
Volkswagen;Crafter;55 2.0TDI 130kW DC L4 RWD DL;4;52696;43550;177
Volkswagen;Crafter;55 2.0TDI 130kW 8-AUT DC L4 RWD DL;4;55055;45500;177
Volkswagen;Crafter;55 2.0TDI 130kW 8-AUT DC L4 RWD DL;4;52272;43200;177
Volkswagen;Crafter;55 2.0TDI 130kW DC L4 RWD DL;4;49913;41250;177
Volkswagen;Crafter;55 2.0TDI 130kW L5 RWD DL;2;53119;43900;177
Volkswagen;Crafter;55 2.0TDI 130kW 8-AUT L5 RWD DL;2;55479;45850;177
Renault;Master;L1H1 T35 ENERGY dCi 150 QS EU6 FWD;4;49374,78;30940;150
Renault;Master;L1H2 T35 ENERGY dCi 150 QS EU6 FWD;4;50803,08;31840;150
Renault;Master;L2H2 T35 ENERGY dCi 150 QS EU6 FWD;4;52231,38;32740;150
Renault;Master;L2H3 T35 ENERGY dCi 150 QS EU6 FWD;4;53659,68;33640;150
Renault;Master;L3H2 T35 ENERGY dCi 150 QS EU6 FWD;4;53659,68;33640;150
Renault;Master;L3H3 T35 ENERGY dCi 150 QS EU6 FWD;4;55087,98;34540;150
Ford;Transit;470 170pk L5H1 Trend RWD;2;41049;33925;170
Ford;Transit;470 170pk L3H1 Trend RWD;2;40444;33425;170
Ford;Transit;470 170pk L4H1 Trend RWD;2;40625;33575;170
Ford;Transit;350 130pk L3H1 Trend DC FWD;4;46613;29200;130
Ford;Transit;350 170pk L3H1 Trend DC FWD;4;49787;31200;170
Ford;Transit;350 130pk L2H1 Trend FWD;2;48597;30450;130
Ford;Transit;350 130pk L3H1 Trend FWD;2;49390;30950;130
Ford;Transit;350 130pk L4H1 Trend FWD;2;49628;31100;130
Ford;Transit;350 170pk L2H1 Trend FWD;2;51771;32450;170
Ford;Transit;350 170pk L3H1 Trend FWD;2;52564;32950;170
Ford;Transit;350 170pk L4H1 Trend FWD;2;52802;33100;170
Ford;Transit;350 130pk L5H1 Trend RWD;2;52168;32700;130
Ford;Transit;350 170pk L5H1 Trend RWD;2;55342;34700;170
Ford;Transit;350 130pk L2H1 Trend RWD;2;49390;30950;130
Ford;Transit;350 130pk L3H1 Trend RWD;2;50184;31450;130
Ford;Transit;350 130pk L4H1 Trend RWD;2;50422;31600;130
Ford;Transit;350 170pk L2H1 Trend RWD;2;52564;32950;170
Ford;Transit;350 170pk L3H1 Trend RWD;2;53358;33450;170
Ford;Transit;350 170pk L5H1 Ambiente VI HD RWD;2;47367;29675;170
Ford;Transit;350 170pk L4H1 Ambiente VI HD RWD;2;46812;29325;170
Ford;Transit;350 170pk L3H1 Ambiente VI HD RWD;2;46574;29175;170
Ford;Transit;350 130pk L2H1 Trend HMEV RWD;2;50422;31600;130
Ford;Transit;350 130pk L2H1 Trend HMEV FWD;2;49628;31100;130
Ford;Transit;350 130pk L2H1 Trend HMEV RWD;2;46058;28850;130
Ford;Transit;350 130pk L2H1 Trend HMEV FWD;2;45264;28350;130
Ford;Transit;350 130pk L3H1 Trend HMEV FWD;2;50422;31600;130
Ford;Transit;350 130pk L3H1 Trend HMEV RWD;2;51215;32100;130
Ford;Transit;350 130pk L3H1 Trend HMEV FWD;2;46058;28850;130
Ford;Transit;350 130pk L3H1 Trend HMEV RWD;2;46851;29350;130
Ford;Transit;350 130pk L4H1 Trend HMEV RWD;2;51454;32250;130
Ford;Transit;350 130pk L4H1 Trend HMEV FWD;2;50660;31750;130
Ford;Transit;350 130pk L4H1 Trend HMEV RWD;2;47090;29500;130
Ford;Transit;350 130pk L4H1 Trend HMEV FWD;2;46296;29000;130
Ford;Transit;350 130pk L5H1 Trend HMEV RWD;2;53200;33350;130
Ford;Transit;350 130pk L5H1 Trend HMEV RWD;2;47645;29850;130
Ford;Transit;310 130pk L2H1 Ambiente DC FWD;4;44828;28075;130
Honda;CR-V;1.5 Limited Business Edition 2WD;5;38272;24550;173
Mercedes-Benz;E-Klasse Limousine;E 200 9G-TRONIC;4;55729;38800;197
Fiat;Ducato;40 L4H2 3.0 Natural Power;4;46948;38800;136
Fiat;Ducato;40 L4H1 3.0 Natural Power;2;42592;35200;136
Fiat;Ducato;40 L3H3 3.0 Natural Power;4;47190;39000;136
Fiat;Ducato;40 L3H1 3.0 Natural Power;2;42229;34900;136
Fiat;Ducato;35L L4H2 3.0 Natural Power;4;57515;37050;136
Fiat;Ducato;40 L2H1 3.0 Natural Power;2;41503;34300;136
Fiat;Ducato;35L L4H1 3.0 Natural Power;2;51802;33450;136
